ID,activity_id,NAME,SUBURB,X,Y,TYPE,hotspotID,near_bus,near_train,note,travel_zone,note_entry
1406,88831,WOLSELEY,Coogee,339090.5083,6244572.574,Other,449,1,0,Other,531,0
1407,88834,WYLIES BATH,Coogee,339099.7957,6244717.382,Other,470,1,0,Other,531,0
1408,88837,PARMELIA,Coogee,338814.4151,6244663.84,Other,474,1,0,Other,531,0
1409,88838,BORONIA,Coogee,338803.1192,6244719.112,Other,474,1,0,Other,531,0
1410,88843,GARDENS R US,KINGSFORD,335490.8774,6244698.505,Other,467,1,0,Other,525,0
1411,88844,Souths Juniors Leagues,Kingsford,336510,6244654,Other,461,1,1,Other,530,0
1412,88845,SOUTHS SYDNEY JUNIOR RUGBY LEAGUE,Kingsford,336457.1563,6244689.274,Other,461,1,1,Other,530,0
1413,88848,Gardeners Tai Cafe,Kingsford,336159.5042,6244757.925,Cafe,491,1,1,Cafe,525,0
1414,88849,Australia Post Kingsford,Kingsford,336140.2338,6244770.662,AUSTRALILA POST,491,1,1,AUSTRALILA POST,525,0
1415,88850,Kingsford Post office,Kingsford,336145,6244771,AUSTRALILA POST,491,1,1,Post office,525,0
1416,88852,The Lakes Golf Club,Eastlakes,334787.2879,6243908.226,Other,386,1,0,Other,524,0
1417,88853,JEREMY GARDENS,Kingsford,336309.452,6244685.395,Other,462,1,1,Other,532,0
1418,88855,Nineways,Kingsford,336224,6244807,Other,491,1,1,Other,532,0
1419,88856,Coogee Bay Kiosk The,Coogee,338790.9042,6244758.207,Other,474,1,0,Other,531,0
1420,88858,COOGEE BEAR DAY CARE,Coogee,338597.5224,6244862.374,Other,499,1,0,Other,531,0
1421,88864,RESIDENTIAL STRATA,Coogee,338752.8701,6244917.152,Other,495,1,0,Other,531,0
1422,88865,Randwick 1st,Randwick,336862.8903,6244856.737,Scout,488,1,0,Scout,527,0
1423,88868,CRAIFIE COURT,Kingsford,336470.9988,6244948.422,Other,500,1,1,Other,526,0
1424,88870,STRATUM,Kingsford,336096.9184,6244960.399,Other,501,1,1,Other,525,0
1425,88871,COORA COURT,Kingsford,336454.218,6244950.906,Other,500,1,1,Other,526,0
1426,88873,SPORTS BAR,KINGSFORD,336220.3719,6244874.546,Bar,491,1,1,Bar,526,0
1427,88875,Meeks Cafe,Kingsford,336301.9934,6244983.667,Cafe,506,1,1,Cafe,526,0
1428,88876,MONTE CARLO,Kingsford,336278.5869,6244984.262,Other,506,1,1,Other,526,0
1429,88877,COOGEE LADIES BATHS,Coogee,339038.6219,6244878.41,Other,492,1,0,Other,529,0
1430,88879,RANDWICK BOYS HIGH,Randwick,337159.5559,6244895.15,Other,494,1,0,Other,527,0
1431,88880,RANDWICK GIRLS HIGH,Randwick,337159.5559,6244895.15,Other,494,1,0,Other,527,0
1432,88881,Fricelli Pasta Bar,Coogee,338814.0795,6245024.903,Bar,553,1,0,Bar,529,0
1433,88882,Howe J W,Kingsford,335276.9743,6244782.225,Other,480,1,0,Other,524,0
1434,88884,Crowne Plaza Coogee Beach Sydney,Coogee,338773.3907,6245102.64,Other,553,1,0,Other,529,0
1435,88885,CORBAN HALL,Coogee,338269.8561,6244962.065,Other,502,1,0,Other,529,0
1436,88886,PATHWAY,Rosebery,334450.9157,6245083.333,Other,515,1,0,Other,294,0
1437,88887,Memorial Playground,Coogee,338203.376,6245129.654,Other,547,1,0,Other,529,0
1438,88888,CASTELLORIZIAN CLUB,Kingsford,336137.9477,6245095.759,Other,525,1,1,Other,526,0
1439,88889,Kensington 3rd/4th,Kingsford,335830.8925,6245195.737,Scout,541,1,1,Scout,525,0
1440,88890,BRYON COURT,Coogee,338285.25,6245181.966,Other,547,1,0,Other,531,0
1441,88891,ASCOT,Coogee,338287.5889,6245202.084,Other,547,1,0,Other,531,0
1442,88892,Ronald Mcdonald House,Randwick,337227,6245222,Other,565,1,1,Other,527,0
1443,88893,Royal Hosp For Women Hosp,Randwick,337223,6245312,Other,565,1,1,Other,527,0
1444,88895,Tzavaras Bros,Randwick,336912.7777,6245178.218,Other,523,1,0,Other,527,0
1445,88897,DERWENT,Coogee,338805.2336,6245162.599,Other,553,1,0,Other,529,0
1446,88898,Coogee Bay Hotel Nightclub,Coogee,338858.8212,6245250.627,Other,553,1,0,Other,529,0
1447,88899,Rosebery Cathedral Rosebery,Rosebery,334221,6245240,Other,543,1,0,Other,294,0
1448,88900,KANGA CHILD CARE UNIT,Kingsford,336345.7426,6245278.053,CHILD CARE CENTRE,551,1,1,CHILD CARE CENTRE,526,0
1449,88901,Flag International,Kingsford,336281.5879,6245281.938,Other,551,1,1,Other,526,0
1450,88902,Coogee Bay Boutique Hotel and Function Centre,Coogee,338742.793,6245214.873,Other,553,1,0,Other,529,0
1451,88903,Coogee Bay Newsagency,Coogee,338754.2073,6245235.649,Newsagency,553,1,0,Newsagency,529,0
1452,88904,Westpac Bank,Coogee,338736.798,6245262.694,Bank,553,1,0,Bank,529,0
1453,88905,Cafe Congo,Coogee,338851.1218,6245263.473,Cafe,553,1,0,Cafe,529,0
1454,88906,Garden Cafe Coogee,Coogee,338835.407,6245266.68,Cafe,553,1,0,Cafe,529,0
1455,88907,KENNEDY FLATS,Kingsford,336627.6072,6245214.134,Other,534,1,0,Other,526,0
1456,88908,Australia Post Coogee,Coogee,338600.2998,6245226.377,AUSTRALILA POST,553,1,0,AUSTRALILA POST,529,0
1457,88909,Coogee Post office,Coogee,338604,6245235,AUSTRALILA POST,553,1,0,Post office,529,0
1458,88910,Commonwealth Bank,Coogee,338616.1595,6245261.7,Bank,553,1,0,Bank,529,0
1459,88911,Coogee Cafe,Coogee,338723.1655,6245264.893,Cafe,553,1,0,Cafe,529,0
1460,88912,Beach Pit Cafe,Coogee,338689.1319,6245270.382,Cafe,553,1,0,Cafe,529,0
1461,88913,Tropicana Cafe,Coogee,338675.4995,6245272.581,Cafe,553,1,0,Cafe,529,0
1462,88914,Bakers Delight,Coogee,338734.2414,6245289.554,Other,553,1,0,Other,529,0
1463,88915,Dominos Pizza,Coogee,338661.7149,6245295.062,Other,553,1,0,Other,529,0
1464,88918,Kensington Bowling Club,Kingsford,335813.734,6245239.465,Other,541,1,1,Other,525,0
1465,88920,Coogee Village Newsagency,Coogee,338610.2168,6245306.636,Newsagency,553,1,0,Newsagency,529,0
1466,88921,COOGEE LEGION CLUB,Coogee,338842.2189,6245280.74,Other,553,1,0,Other,529,0
1467,88922,COOGEE BAY PERFORMANCE,Coogee,338388.649,6245311.628,Other,546,1,0,Other,529,0
1468,88923,Windscreen Cafe,Kingsford,336879.4712,6245281.253,Cafe,545,1,1,Cafe,527,0
1469,88924,Chans Newsagency and Deli,Coogee,338268.9802,6245311.807,Other,547,1,0,Other,529,0
1470,88925,OVAL,KENSINGTON,335648.8929,6245265.737,Other,542,1,1,Other,525,0
1471,88926,COOGEE HOUSE,Coogee,338731.3118,6245325.889,Other,553,1,0,Other,529,0
1472,88927,Australian Golf Club,Kensington,334672.8242,6245382.722,Other,560,1,0,Other,524,0
1473,88928,Coogee Sands Apartments Pty Ltd,Coogee,338964.1508,6245473.013,Other,574,1,0,Other,523,0
1474,88929,COAST,Coogee,338637.4813,6245459.848,Other,566,1,0,Other,529,0
1475,88930,COAST APTS,Coogee,338637.4813,6245459.848,Other,566,1,0,Other,529,0
1476,88931,Beach Palace Coogee,Coogee,338994.0769,6245503.51,Other,574,1,0,Other,529,0
1477,88932,SaltWater Cafe,Coogee,338994.0769,6245503.51,Cafe,574,1,0,Cafe,529,0
1478,88933,Coogee 2nd,Coogee,338479.8877,6245493.734,Scout,578,1,0,Scout,523,0
1479,88934,VALMAR,Coogee,338502.7372,6245508.915,Other,578,1,0,Other,523,0
1480,88936,Mcdonalds Coogee Beach,Coogee,338886,6245498,Other,574,1,0,Other,523,0
1481,88937,The Beach House,Coogee,338924.9893,6245514.761,Other,574,1,0,Other,523,0
1482,88938,Coogee Beach Newsagency,Coogee,338912.8066,6245523.659,Newsagency,574,1,0,Newsagency,523,0
1483,88939,Coogee Bite Cafe The,Coogee,338997.174,6245528.077,Cafe,574,1,0,Cafe,529,0
1484,88940,CLARWILL COURT,Coogee,338868.479,6245536.875,Other,574,1,0,Other,523,0
1485,88941,COOGEE POLICE,Randwick,337698.5365,6245525.144,Police Station,572,1,1,Police Station,522,0
1486,88942,BARCLAY,Coogee,338379.5303,6245608.095,Other,580,1,0,Other,523,0
1487,88943,Johnnys Cafe,Rosebery,334302.1856,6245561.4,Cafe,584,1,0,Cafe,294,0
1488,88944,Rosebery North Newsagency,Rosebery,334303.9996,6245568.753,Newsagency,584,1,0,Newsagency,294,0
1489,88946,Four Square Stores N S W,Randwick,338097.8604,6245623.445,Other,588,1,0,Other,522,0
1490,88947,Jack and Jills Fish Cafe,Coogee,339025.2501,6245661.113,Cafe,587,1,0,Cafe,523,0
1491,88948,Bream Street Newsagency,Coogee,338171.8432,6245665.457,Newsagency,588,1,0,Newsagency,522,0
1492,88950,PRESBYTERY,Rosebery,334221.0124,6245639.298,Other,584,1,0,Other,292,0
1493,88951,BLENHEIM HOUSE,Randwick,337144.9111,6245764.584,Other,601,1,1,Other,521,0
1494,88954,Australia Post Business Centre Alexandria,Alexandria,333501.4312,6245677.043,AUSTRALILA POST,590,1,0,AUSTRALILA POST,287,0
1495,88955,Teascapes Cafe,Randwick,337580.4851,6245240.256,Cafe,707,1,1,Cafe,528,0
1496,88956,Ritz,Randwick,337643.931,6245289.818,Other,707,1,1,Other,528,0
1497,88957,RANDWICK RITZ CINEMA,Randwick,337615.3833,6245320.611,Other,707,1,1,Other,528,0
1498,88958,The Spot,Randwick,337513,6245234,Other,707,1,1,Other,528,0
1499,88959,Cafe Ciao,Randwick,337567.5692,6245353.182,Cafe,707,1,1,Cafe,528,0
1500,88960,Culver Cafe,Randwick,337527.6295,6245382.36,Cafe,707,1,1,Cafe,528,0
1501,88961,Brigidine College Randwick,Randwick,337557.6936,6245411.473,Other,707,1,1,Other,528,0
1502,88962,Royal Hotel Randwick,Randwick,337486.3125,6245480.912,Other,707,1,1,Other,528,0
1503,88963,Randwick District Memorial,Randwick,337434.8897,6245561.735,Places_Interest,707,1,1,Places_Interest,528,0
1504,88964,Bar Coluzzi,Randwick,337333.9085,6245664.217,Other,707,1,1,Other,521,0
1505,88965,Nightowls Cafe,Randwick,337462.1417,6245704.242,Cafe,707,1,1,Cafe,521,0
1506,88966,CHILD CARE CENTRE,Rosebery,334529.6696,6245679.407,CHILD CARE CENTRE,607,1,0,CHILD CARE CENTRE,292,0
1507,88967,Harcourt Industrial Area,Rosebery,334498,6245762,Other,607,1,0,Other,292,0
1508,88968,BLOCK A,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1509,88969,BLOCK B,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1510,88970,BLOCK C,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1511,88971,BLOCK D,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1512,88972,BLOCK E,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1513,88973,BLOCK F,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1514,88974,BLOCK H,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1515,88975,BLOCK J,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1516,88976,BLOCK K1,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1517,88977,BLOCK K2,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1518,88978,BLOCK K3,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1519,88979,BLOCK K4,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1520,88980,BLOCK L,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1521,88981,BLOCK M,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1522,88982,BLOCK N,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1523,88983,BLOCK P,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1524,88984,BLOCK Q,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1525,88985,BLOCK U,Rosebery,334555.6806,6245794.785,Other,607,1,0,Other,292,0
1526,88986,Roundhouse,Kensington,336169,6245787,Other,615,1,1,Other,520,0
1527,88987,Skandels Coffee Shop and Bistro,Randwick,337315.2641,6245742.99,Cafe,707,1,1,Coffee Shop,521,0
1528,88988,Sophies Place,Randwick,337355.9831,6245768.45,Other,707,1,1,Other,521,0
1529,88989,NUGAL HALL,Randwick,337590.5614,6245857.747,Other,707,1,1,Other,521,0
1530,88990,MILFORD HOUSE NRSG HOME,Randwick,337484.9672,6245872.69,Other,707,1,1,Other,521,0
1531,88991,GYM,KENSINGTON,335959,6245868,Other,619,1,1,Other,520,0
1532,88992,NIDA National Institue of Dramatic,Kensington,335917,6245811,Other,619,1,1,Other,520,0
1533,88993,Suntory Pty Ltd,Rosebery,334300.2087,6245829.122,Other,617,1,0,Other,292,0
1534,88996,CENTRUM PLACE,Rosebery,334233.7226,6245838.198,Other,617,1,0,Other,292,0
1535,88998,Unicom Credit Union,Randwick,337306.6542,6245904.546,Other,707,1,1,Other,521,0
1536,88999,Mcdonalds,Randwick,337323,6245910,Other,707,1,1,Other,521,0
1537,89000,Royal Randwick Village Newsagency,Randwick,337323.0996,6245917.856,Newsagency,707,1,1,Newsagency,521,0
1538,89001,THE BELMORE,Randwick,337337.8072,6245943.936,Other,707,1,1,Other,521,0
1539,89003,Clovelly Beach,Clovelly,339776.061,6245915.087,Other,627,1,0,Other,518,0
1540,89004,st George Bank,Randwick,337281.3108,6245974.347,Bank,707,1,1,Bank,521,0
1541,89005,Zellinis Cafe,Randwick,337248.7479,6246003.087,Cafe,707,1,1,Cafe,521,0
1542,89006,BISMON COURT,Coogee,338568.9665,6246002.785,Other,635,1,0,Other,517,0
1543,89007,Westpac Bank,Randwick,337301.247,6245978.041,Bank,707,1,1,Bank,521,0
1544,89008,Kensington Garden and Gift Centre,Kensington,335866.1829,6246015.345,Other,656,1,1,Other,519,0
1545,89009,MARCELLIN COLLEGE RANDWICK,Randwick,337358.1111,6246035.468,Other,707,1,1,Other,521,0
1546,89010,Randwick Junction,Randwick,337279,6246077,Other,707,1,1,Other,521,0
1547,89013,J As,Randwick,337505.3475,6246043.536,Other,707,1,1,Other,515,0
1548,89015,KARITANE MOTHER and CHILD,Randwick,337441.8956,6246022.372,Other,707,1,1,Other,521,0
1549,89016,RANDWICK LABOR CLUB,Randwick,337158.9873,6246103.048,Other,707,1,1,Other,521,0
1550,89017,Police Station,Randwick,337389.9432,6246106.073,Police Station,707,1,1,Police Station,515,0
1551,89018,STAFF QUARTERS,Kensington,335456.413,6246070.577,Other,657,1,1,Other,519,0
1552,89019,Baristas Coffee,Randwick,337258.233,6246096.387,Cafe,707,1,1,Coffee Shop,515,0
1553,89020,Supreme Indian Cafe,Randwick,337247.1605,6246109.071,Cafe,707,1,1,Cafe,515,0
1554,89021,Commonwealth Bank,Randwick,337257.8566,6246038.886,Bank,707,1,1,Bank,515,0
1555,89022,Randwick Newsagency,Randwick,337230.8285,6246055.693,Newsagency,707,1,1,Newsagency,515,0
1556,89023,Specc Cafe Restaurant,Clovelly,339544.6693,6246057.38,Cafe,646,1,0,Cafe,518,0
1557,89024,Asian Tea House The,Randwick,337555.2337,6246133.244,Other,707,1,1,Other,515,0
1558,89025,Mohamed M,Clovelly,339410.6265,6246130.432,Other,648,1,0,Other,518,0
1559,89026,Piatza store and Cafe,Rosebery,334480.8739,6245783.385,Cafe,607,1,0,Cafe,292,0
1560,89027,Pukka Karma Kafe,Randwick,337500.0835,6246138.033,Other,707,1,1,Other,515,0
1561,89028,Verano Cafe,Alexandria,333263.6816,6245961.082,Cafe,632,1,0,Cafe,287,0
1562,89029,Collins street Cafe,Alexandria,333369.5637,6246172.068,Cafe,654,1,0,Cafe,287,0
1563,89030,INDAPUR,Randwick,336922.6605,6246136.817,Other,649,1,1,Other,521,0
1564,89031,Beaconsfield Newsagency,Beaconsfield,333741.8891,6246202.212,Newsagency,658,1,0,Newsagency,287,0
1565,89032,BERRYS CORNER,Clovelly,339110.4248,6246217.529,Other,661,1,0,Other,518,0
1566,89033,NIDA,KENSINGTON,335836.5813,6246190.752,Other,656,1,1,Other,509,0
1567,89034,Allpress Espresso Australia,Rosebery,334453.2943,6246155.632,Other,651,1,0,Other,285,0
1568,89035,Clovelly Newsagency,Clovelly,338992.9669,6246239.386,Newsagency,688,1,0,Newsagency,513,0
1569,89038,Clovelly Post office,Clovelly,338663,6246297,AUSTRALILA POST,681,1,0,Post office,513,0
1570,89039,Blue Groper Cafe,Randwick,338541.1972,6246305.522,Cafe,681,1,0,Cafe,513,0
1571,89040,Southside Business Centre,Rosebery,334022,6246255,Other,670,1,0,Other,288,0
1572,89041,Randwick Police Station,Randwick,337400.8902,6246137.734,Police Station,707,1,1,Police Station,515,0
1573,89042,AVONMORE TERRACE,Randwick,337410.4727,6246165.055,Other,707,1,1,Other,515,0
1574,89043,RANDWICK-COOGEE KINDER,Randwick,337365.9177,6246273.433,Other,707,1,1,Other,515,0
1575,89044,ST JUDES CHURCH OF ENGLAND,Randwick,337535.3717,6246267.017,Other,707,1,1,Other,515,0
1576,89045,Randwick City Council,Randwick,337534.8901,6246340.733,Local Government,707,1,1,Local Government,515,0
1577,89046,Randwick Council,Randwick,337576,6246341,Other,707,1,1,Other,515,0
1578,89047,Randwick Post office,Randwick,338590,6246312,AUSTRALILA POST,681,1,0,Post office,513,0
1579,89048,Janes Exotic Thai Cafe,Clovelly,338641.4704,6246318.499,Cafe,681,1,0,Cafe,513,0
1580,89049,Suttons Newsagency,Clovelly,338641.4704,6246318.499,Newsagency,681,1,0,Newsagency,513,0
1581,89050,JUVERNA,Randwick,337182.7929,6246235.684,Other,666,1,1,Other,515,0
1582,89051,Kenso Cafe,Kensington,335779.972,6246410.301,Cafe,697,1,1,Cafe,509,0
1583,89052,THE CARRINGTON,Randwick,338378.7977,6246389.683,Other,691,1,0,Other,517,0
1584,89053,YAMBOON,Randwick,338121.624,6246387.63,Other,690,1,0,Other,516,0
1585,89054,Vatulele Island Resort,Clovelly,338691.7458,6246494.841,Other,715,1,0,Other,513,0
1586,89055,Defence Force Credit Union Ltd Randwick Barracks,Randwick,337446.0444,6246363.327,Other,707,1,1,Other,511,0
1587,89057,Randwick Credit Union,Randwick,337596.2539,6246304.648,Other,707,1,1,Other,516,0
1588,89058,SAVOY GARDENS,Randwick,337680.2344,6246373.547,Other,707,1,0,Other,516,0
1589,89059,Kensington Post office,Kensington,335782,6246427,AUSTRALILA POST,697,1,1,Post office,509,0
1590,89060,CASTELLORIZIAN NURSNG HME,Kensington,335295.0577,6246473.671,Other,709,1,1,Other,508,0
1591,89061,Franklins,Randwick,337495.0905,6246539.989,Other,728,1,0,Other,511,0
1592,89062,TALLIMBA,Randwick,336986.6448,6246428.551,Other,705,1,1,Other,515,0
1593,89063,TONGARRY,Randwick,336987.6745,6246443.987,Other,705,1,1,Other,515,0
1594,89067,CLOVELLY CHILD CARE CENTRE,Clovelly,339042.9824,6246573.24,CHILD CARE CENTRE,736,1,0,CHILD CARE CENTRE,518,0
1595,89068,CHANTILLY,Randwick,336795.357,6246601.863,Other,737,1,1,Other,510,0
1596,89069,DERWENT,Kensington,335982.3249,6246534.27,Other,720,1,1,Other,509,0
1597,89070,SUSSEX,Kensington,335984.8056,6246551.285,Other,720,1,1,Other,509,0
1598,89071,Select Credit Union Limited,Zetland,334536.2102,6246492.532,Other,713,1,0,Other,285,0
1599,89072,FRENCHMANS LODGE NRSG HM,Randwick,337781.7696,6246607.235,Other,729,1,0,Other,512,0
1600,89073,SAN REMO and MONTEREY,Randwick,337998.5923,6246431.677,Other,699,1,0,Other,512,0
1601,89074,Angleiques,Randwick,338019.9412,6246536.203,Other,743,1,0,Other,512,0
1602,89075,HAIR,Kensington,335792.0769,6246571.359,Other,723,1,1,Other,509,0
1603,89076,RICHMOND VILLA,Randwick,337501.4995,6246608.653,Other,728,1,0,Other,511,0
1604,89080,LARNACH,Kensington,335367.6796,6246691.356,Other,745,1,1,Other,508,0
1605,89081,LINCOLN,Kensington,335367.6796,6246691.356,Other,745,1,1,Other,508,0
1606,89082,MITRE 10,RANDWICK,338068.2809,6246630.128,Other,743,1,0,Other,512,0
1607,89083,Crust Deli Cafe,Randwick,338044.6754,6246631.469,Cafe,743,1,0,Cafe,512,0
1608,89084,Fozzys Coffee Shop,Randwick,338072.7532,6246651.266,Cafe,743,1,0,Coffee Shop,512,0
1609,89085,Tom and Michaels Self Service,Randwick,337985.3737,6246681.151,Other,743,1,0,Other,512,0
1610,89086,Alexandria Business Centre,Alexandria,333325,6246484,Other,710,1,0,Other,287,0
1611,89087,Standard Weighbridges P/L,Alexandria,333343.8984,6246627.736,Weighbridge,735,1,0,Weighbridge,287,0
1612,89088,Peters of,Kensington,335723,6246650,Other,738,1,1,Other,509,0
1613,89089,BUILDING B,Zetland,334655.5308,6246725.791,Other,754,1,0,Other,285,0
1614,89095,AINTREE,Kensington,335604.5796,6246711.213,Other,749,1,1,Other,508,0
1615,89096,Bayly R G,Randwick,337151.8173,6246715.031,Other,751,1,1,Other,510,0
1616,89097,S G E Credit Union,Randwick,336905.117,6246780.531,Other,763,1,1,Other,510,0
1617,89098,VENICE,Randwick,338161.437,6246721.427,Other,752,1,0,Other,512,0
1618,89102,SUBSTATION NO: 998,Waverley,339003.2865,6246754.267,Other,761,1,0,Other,513,0
1619,89103,LOT 6,Zetland,334434.2802,6246807.771,Other,773,1,0,Other,285,0
1620,89108,MILROY PLACE,Kensington,334951.7293,6246890.075,Other,791,1,0,Other,508,0
1621,89109,MILROY COURT,Kensington,334961.0959,6246924.571,Other,791,1,0,Other,508,0
1622,89115,BUILDING S,Zetland,334719.2147,6246818.639,Other,799,1,0,Other,285,0
1623,89116,MONTEFIORE HOME,Randwick,337131.3381,6246830.49,Other,775,1,1,Other,510,0
1624,89117,BUILDING P,Zetland,334689.082,6246822.774,Other,799,1,0,Other,285,0
1625,89118,BUILDING E,Zetland,334712.0023,6246866.325,Other,799,1,0,Other,285,0
1626,89120,LOT 8,Zetland,334524.9575,6246894.005,Other,799,1,0,Other,285,0
1627,89124,Victoria Park Cafe,Zetland,334460.5463,6246970.211,Cafe,799,1,0,Cafe,285,0
1628,89126,Green Square Hotel The,Zetland,334063.3429,6247001.315,Other,806,1,0,Other,284,0
1629,89127,QANTAS,MASCOT,333672.3779,6246885.625,Other,856,1,0,Other,277,0
1630,89128,QANTAS TCC,MASCOT,333672.3779,6246885.625,Other,856,1,0,Other,277,0
1631,89129,LINC EAST,Alexandria,333742.8211,6246999.241,Other,856,1,0,Other,277,0
1632,89134,CATHOLIC PRESBYTERY,Randwick,337655.7976,6247039.921,Other,809,1,0,Other,511,0
1633,89143,LINC NORTH,Alexandria,333729.4481,6247033.978,Other,856,1,0,Other,278,0
1634,89144,The Plant Deli,Randwick,337905.7574,6246891.332,Other,786,1,0,Other,512,0
1635,89146,Centennial Bites,Randwick,337526.2926,6247127.114,Other,832,1,0,Other,511,0
1636,89147,CARINVA,Randwick,338100.8705,6247138.15,Other,828,1,0,Other,512,0
1637,89148,IRWIN AND SHEEHAN,Waterloo,334453.6611,6247168.824,Other,834,1,0,Other,285,0
1638,89149,Amiri S and S,Randwick,337563.7469,6247159.924,Other,832,1,0,Other,511,0
1639,89150,Hudson Cafeteria,Alexandria,333714.2193,6247127.115,Cafe,856,1,0,Cafe,278,0
1640,89153,RAILWAY TRANSIT,Waterloo,334000.3469,6247008.989,Other,806,1,0,Other,278,0
1641,89154,Verde Cafe,Waterloo,333780.7127,6247159.561,Cafe,856,1,0,Cafe,278,0
1642,89158,Simply Food Food Service Management,Waterloo,334273.5696,6247226.971,Other,846,1,0,Other,278,0
1643,89160,Westpac Bank,Alexandria,333663.2597,6247279.862,Bank,856,1,0,Bank,277,0
1644,89161,Mcdonalds,Waterloo,333694,6247302,Other,856,1,0,Other,268,0
1645,89170,BUILDING L,Alexandria,333418.4075,6247327.596,Other,859,1,0,Other,276,0
1646,89182,GREEN,Waterloo,333979.4461,6247267.98,Other,851,1,0,Other,278,0
1647,89183,GREEN SQUARE,Waterloo,333979.4461,6247267.98,Other,851,1,0,Other,278,0
1648,89184,GREEN SQUARE OASIO,Waterloo,333979.4461,6247267.98,Other,851,1,0,Other,278,0
1649,89185,GREEN SQUARE OASIS,Waterloo,333979.4461,6247267.98,Other,851,1,0,Other,278,0
1650,89188,THE SONOMA,Waterloo,334217.6389,6247394.72,Other,875,1,0,Other,278,0
1651,89200,Childrens Cycle Path,Centennial Park,336196,6247256,Other,850,1,1,Other,514,0
1652,89209,Crown Square Convenience Store,Waterloo,334712.311,6247576.507,Other,895,1,0,Other,270,0
1653,89210,Chooks Cafe,Alexandria,333542.6637,6247616.199,Cafe,920,1,0,Cafe,276,0
1654,89224,Australia Post,Eveleigh,333146.345,6247738.805,AUSTRALILA POST,930,1,0,AUSTRALILA POST,276,0
1655,89225,Australia Post Alexandria,Eveleigh,333146.345,6247738.805,AUSTRALILA POST,930,1,0,AUSTRALILA POST,276,0
1656,89263,WAVERLEY RESERVIOR,Bondi Junction,338683.9216,6248087.744,Other,994,1,0,Other,-1,-1
1657,89318,VICTORIA BARRACKS,Centennial Park,337000.2317,6248492.782,Other,1075,1,0,Other,507,0
1658,89323,Darlings Cafe,Centennial Park,337113.8927,6248494.676,Cafe,1077,1,0,Cafe,507,0
1659,89324,Palace Academy Twin,Centennial Park,337113.8927,6248494.676,Other,1077,1,0,Other,507,0
1660,89325,Sweet Sips,Centennial Park,337113.8927,6248494.676,Other,1077,1,0,Other,507,0
1661,89415,Cathedral Church of The Annunciation Surry Hills,Surry Hills,333762,6248711,Other,1142,1,0,Other,-1,-1
1662,89546,Arthurs,Paddington,336072.5,6249187.041,Other,1225,1,0,Other,-1,-1
